Timestamp,position,BLMTI.04L1.B1I10_TCTPV.4L1.B1
1459974739770,0.705,2.8960000000000003e-06
1459974739780,0.705,0.0
1459974739790,0.705,2.1719999999999997e-06
1459974739800,0.705,1.0859999999999999e-06
1459974739810,0.705,1.81e-06
1459974739820,0.705,3.6200000000000004e-07
1459974739830,0.705,2.1719999999999997e-06
1459974739840,0.705,0.0
1459974739850,0.705,1.81e-06
1459974739860,0.705,0.0
1459974739870,0.705,2.1719999999999997e-06
1459974739880,0.705,0.0
1459974739890,0.705,1.0859999999999999e-06
1459974739900,0.705,3.6200000000000004e-07
1459974739910,0.705,0.0
1459974739920,0.705,0.0
1459974739930,0.705,1.0859999999999999e-06
1459974739940,0.705,0.0
1459974739950,0.705,2.5340000000000002e-06
1459974739960,0.705,3.6200000000000004e-07
1459974739970,0.705,2.1719999999999997e-06
1459974739980,0.705,7.240000000000001e-07
1459974739990,0.705,1.81e-06
1459974740000,0.705,0.0
1459974740010,0.705,1.0859999999999999e-06
1459974740020,0.705,3.6200000000000004e-07
1459974740030,0.705,1.0859999999999999e-06
1459974740040,0.705,0.0
1459974740050,0.705,1.81e-06
1459974740060,0.705,0.0
1459974740070,0.705,2.5340000000000002e-06
1459974740080,0.705,0.0
1459974740090,0.705,2.1719999999999997e-06
1459974740100,0.705,7.240000000000001e-07
1459974740110,0.705,1.4480000000000002e-06
1459974740120,0.705,1.0859999999999999e-06
1459974740130,0.705,2.5340000000000002e-06
1459974740140,0.705,0.0
1459974740150,0.705,6.877999999999999e-06
1459974740160,0.705,1.4480000000000002e-06
1459974740170,0.705,2.8960000000000003e-06
1459974740180,0.705,7.240000000000001e-07
1459974740190,0.705,1.4480000000000002e-06
1459974740200,0.705,7.240000000000001e-07
1459974740210,0.705,2.1719999999999997e-06
1459974740220,0.705,0.0
1459974740230,0.705,1.4480000000000002e-06
1459974740240,0.705,0.0
1459974740250,0.705,1.81e-06
1459974740260,0.705,0.0
1459974740270,0.705,3.982e-06
1459974740280,0.705,0.0
1459974740290,0.705,1.4480000000000002e-06
1459974740300,0.705,3.6200000000000004e-07
1459974740310,0.705,2.5340000000000002e-06
1459974740320,0.705,0.0
1459974740330,0.705,2.8960000000000003e-06
1459974740340,0.705,0.0
1459974740350,0.705,1.81e-06
