,alignment,jaw,height,position,Maximum value,decay_a,decay_b,decay_c,full_path,collimator_type,beam_type,beam_state
12,1522972877_TCTPV.4R5.B2_Align,1,3.1944912280701754,1.702101489191899,6.516,1.6078833287732637,183.9774153933236,4.908116671279683,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/3-inj_2018/1522972877_TCTPV.4R5.B2_Align,TCTPV,PROTON,I
13,1522972175_TCTPH.4R5.B2_Align,0,4.41596875,5.121368161868287,6.697,0.8500275773402651,98.27813140028822,5.846972422659732,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/3-inj_2018/1522972175_TCTPH.4R5.B2_Align,TCTPH,PROTON,I
14,1522972391_TCSG.B4R7.B2_Align,1,34.59438636363636,4.6900861424707285,36.562,28.681682358656584,0.1484009651501645,3.076231780122924,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/3-inj_2018/1522972391_TCSG.B4R7.B2_Align,TCSG,PROTON,I
15,1522972391_TCSG.B4R7.B2_Align,0,34.59438636363636,4.575925830686451,36.562,28.681682358656584,0.1484009651501645,3.076231780122924,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/3-inj_2018/1522972391_TCSG.B4R7.B2_Align,TCSG,PROTON,I
16,1522978657_TCP.C6L7.B1_Align,0,16.439971428571432,2.943411226867218,24.254,8.412676086733,32.01438359845096,15.841323912416424,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/3-inj_2018/1522978657_TCP.C6L7.B1_Align,TCP,PROTON,I
17,1522973569_TCP.B6R7.B2_Align,0,8.478607843137254,1.5397616667927854,15.928,-64.87697619047606,239.05495777177188,80.8049761904762,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/3-inj_2018/1522973569_TCP.B6R7.B2_Align,TCP,PROTON,I
18,1522975501_TCTPV.4L2.B1_Align,1,0.4525,5.549959207571626,0.774,-9.973989897019564,0.009468912481291903,8.292164625171207,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/3-inj_2018/1522975501_TCTPV.4L2.B1_Align,TCTPV,PROTON,I
19,1522975501_TCTPV.4L2.B1_Align,0,0.4525,2.1702313439190437,0.774,-9.973989897019564,0.009468912481291903,8.292164625171207,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/3-inj_2018/1522975501_TCTPV.4L2.B1_Align,TCTPV,PROTON,I
20,1522973563_TCSG.D5L7.B2_Align,1,9.814222222222224,2.0217503091185955,18.643,-16.47417568265051,66.60197222250102,35.1171756748637,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/3-inj_2018/1522973563_TCSG.D5L7.B2_Align,TCSG,PROTON,I
21,1522974644_TCSG.A5R3.B1_Align,0,-0.5140000000000007,4.192543386434491,3.4389999999999996,-3.3836126609529646,0.013300223213298684,5.151300672733812,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/3-inj_2018/1522974644_TCSG.A5R3.B1_Align,TCSG,PROTON,I
