Timestamp,position,BLMTI.06R2.B1I10_TCLIB.6R2.B1
1459605660840,-1.615,6.154e-06
1459605660850,-1.615,5.43e-06
1459605660860,-1.615,5.43e-06
1459605660870,-1.615,5.0680000000000004e-06
1459605660880,-1.615,4.706e-06
1459605660890,-1.615,6.516e-06
1459605660900,-1.615,5.0680000000000004e-06
1459605660910,-1.615,6.154e-06
1459605660920,-1.615,3.62e-06
1459605660930,-1.615,5.792000000000001e-06
1459605660940,-1.615,3.982e-06
1459605660950,-1.615,5.43e-06
1459605660960,-1.615,4.706e-06
1459605660970,-1.615,5.0680000000000004e-06
1459605660980,-1.615,5.43e-06
1459605660990,-1.615,5.792000000000001e-06
1459605661000,-1.615,5.0680000000000004e-06
1459605661010,-1.615,6.154e-06
1459605661020,-1.615,5.0680000000000004e-06
1459605661030,-1.615,4.343999999999999e-06
1459605661040,-1.615,4.343999999999999e-06
1459605661050,-1.615,4.343999999999999e-06
1459605661060,-1.615,6.877999999999999e-06
1459605661070,-1.615,5.0680000000000004e-06
1459605661080,-1.615,4.706e-06
1459605661090,-1.615,3.62e-06
1459605661100,-1.615,4.706e-06
1459605661110,-1.615,6.154e-06
1459605661120,-1.615,4.343999999999999e-06
1459605661130,-1.615,4.706e-06
1459605661140,-1.615,4.343999999999999e-06
1459605661150,-1.615,4.343999999999999e-06
1459605661160,-1.615,4.706e-06
1459605661170,-1.615,5.43e-06
1459605661180,-1.615,5.792000000000001e-06
1459605661190,-1.615,6.516e-06
1459605661200,-1.615,5.43e-06
1459605661210,-1.615,5.43e-06
1459605661220,-1.615,5.0680000000000004e-06
1459605661230,-1.615,6.154e-06
1459605661240,-1.615,5.43e-06
1459605661250,-1.615,4.706e-06
1459605661260,-1.615,6.877999999999999e-06
1459605661270,-1.615,5.792000000000001e-06
1459605661280,-1.615,6.877999999999999e-06
1459605661290,-1.615,6.877999999999999e-06
1459605661300,-1.615,7.24e-06
1459605661310,-1.615,7.964e-06
1459605661320,-1.615,7.24e-06
1459605661330,-1.615,8.687999999999999e-06
1459605661340,-1.615,6.877999999999999e-06
1459605661350,-1.615,7.602e-06
1459605661360,-1.615,7.964e-06
1459605661370,-1.615,5.792000000000001e-06
1459605661380,-1.615,6.516e-06
1459605661390,-1.615,6.877999999999999e-06
1459605661400,-1.615,5.43e-06
1459605661410,-1.615,9.05e-06
1459605661420,-1.615,5.0680000000000004e-06
1459605661430,-1.615,7.24e-06
1459605661440,-1.615,5.0680000000000004e-06
1459605661450,-1.615,6.516e-06
1459605661460,-1.615,6.516e-06
1459605661470,-1.615,5.792000000000001e-06
1459605661480,-1.615,4.706e-06
1459605661490,-1.615,5.0680000000000004e-06
1459605661500,-1.615,5.792000000000001e-06
1459605661510,-1.615,5.43e-06
1459605661520,-1.615,5.0680000000000004e-06
1459605661530,-1.615,4.706e-06
1459605661540,-1.615,5.792000000000001e-06
1459605661550,-1.615,5.0680000000000004e-06
1459605661560,-1.615,4.706e-06
1459605661570,-1.615,3.982e-06
1459605661580,-1.615,4.706e-06
1459605661590,-1.615,5.0680000000000004e-06
1459605661600,-1.615,3.982e-06
1459605661610,-1.615,4.706e-06
1459605661620,-1.615,5.0680000000000004e-06
1459605661630,-1.615,5.0680000000000004e-06
1459605661640,-1.615,3.982e-06
1459605661650,-1.615,4.706e-06
1459605661660,-1.615,3.982e-06
1459605661670,-1.615,4.343999999999999e-06
1459605661680,-1.615,4.343999999999999e-06
1459605661690,-1.615,4.343999999999999e-06
1459605661700,-1.615,4.343999999999999e-06
1459605661710,-1.615,4.343999999999999e-06
1459605661720,-1.615,6.154e-06
1459605661730,-1.615,5.0680000000000004e-06
1459605661740,-1.615,5.0680000000000004e-06
1459605661750,-1.615,3.982e-06
1459605661760,-1.615,5.0680000000000004e-06
1459605661770,-1.615,6.516e-06
1459605661780,-1.615,5.792000000000001e-06
1459605661790,-1.615,5.43e-06
1459605661800,-1.615,6.154e-06
1459605661810,-1.615,6.154e-06
1459605661820,-1.615,5.792000000000001e-06
1459605661830,-1.615,5.792000000000001e-06
1459605661840,-1.615,4.706e-06
1459605661850,-1.615,6.877999999999999e-06
1459605661860,-1.615,5.0680000000000004e-06
1459605661870,-1.615,5.0680000000000004e-06
1459605661880,-1.615,4.343999999999999e-06
1459605661890,-1.615,5.0680000000000004e-06
1459605661900,-1.615,3.982e-06
1459605661910,-1.615,5.0680000000000004e-06
1459605661920,-1.615,5.0680000000000004e-06
1459605661930,-1.615,5.0680000000000004e-06
1459605661940,-1.615,5.43e-06
1459605661950,-1.615,6.516e-06
1459605661960,-1.615,4.706e-06
1459605661970,-1.615,4.706e-06
1459605661980,-1.615,5.792000000000001e-06
1459605661990,-1.615,5.43e-06
1459605662000,-1.615,5.0680000000000004e-06
1459605662010,-1.615,5.792000000000001e-06
1459605662020,-1.615,6.154e-06
1459605662030,-1.615,7.24e-06
1459605662040,-1.615,6.877999999999999e-06
1459605662050,-1.615,6.516e-06
1459605662060,-1.615,7.602e-06
1459605662070,-1.615,6.877999999999999e-06
1459605662080,-1.615,7.24e-06
1459605662090,-1.615,7.24e-06
1459605662100,-1.615,5.792000000000001e-06
1459605662110,-1.615,6.877999999999999e-06
1459605662120,-1.615,6.154e-06
1459605662130,-1.615,5.43e-06
1459605662140,-1.615,4.706e-06
1459605662150,-1.615,5.0680000000000004e-06
1459605662160,-1.615,5.792000000000001e-06
1459605662170,-1.615,3.982e-06
1459605662180,-1.615,5.0680000000000004e-06
1459605662190,-1.615,3.258e-06
1459605662200,-1.615,3.62e-06
1459605662210,-1.615,4.343999999999999e-06
1459605662220,-1.615,3.62e-06
1459605662230,-1.615,4.706e-06
1459605662240,-1.615,3.982e-06
1459605662250,-1.615,5.792000000000001e-06
1459605662260,-1.615,3.62e-06
1459605662270,-1.615,6.877999999999999e-06
1459605662280,-1.615,3.982e-06
1459605662290,-1.615,5.0680000000000004e-06
1459605662300,-1.615,4.343999999999999e-06
1459605662310,-1.615,6.516e-06
1459605662320,-1.615,5.0680000000000004e-06
1459605662330,-1.615,6.877999999999999e-06
1459605662340,-1.615,5.43e-06
1459605662350,-1.615,6.154e-06
1459605662360,-1.615,7.24e-06
1459605662370,-1.615,6.516e-06
1459605662380,-1.615,6.877999999999999e-06
1459605662390,-1.615,8.326e-06
1459605662400,-1.615,7.602e-06
1459605662410,-1.615,6.516e-06
1459605662420,-1.615,7.602e-06
1459605662430,-1.615,6.154e-06
1459605662440,-1.615,7.24e-06
1459605662450,-1.615,7.964e-06
1459605662460,-1.615,7.964e-06
1459605662470,-1.615,7.24e-06
1459605662480,-1.615,6.154e-06
1459605662490,-1.615,5.43e-06
1459605662500,-1.615,5.43e-06
1459605662510,-1.615,5.43e-06
1459605662520,-1.615,3.982e-06
1459605662530,-1.615,5.0680000000000004e-06
1459605662540,-1.615,5.0680000000000004e-06
1459605662550,-1.615,5.792000000000001e-06
1459605662560,-1.615,5.792000000000001e-06
1459605662570,-1.615,5.792000000000001e-06
1459605662580,-1.615,4.706e-06
1459605662590,-1.615,4.706e-06
1459605662600,-1.615,4.706e-06
1459605662610,-1.615,3.258e-06
1459605662620,-1.615,4.706e-06
1459605662630,-1.615,4.706e-06
1459605662640,-1.615,4.706e-06
1459605662650,-1.615,3.982e-06
1459605662660,-1.615,3.62e-06
1459605662670,-1.615,3.982e-06
1459605662680,-1.615,3.258e-06
1459605662690,-1.615,4.706e-06
1459605662700,-1.615,4.343999999999999e-06
1459605662710,-1.615,3.62e-06
1459605662720,-1.615,3.982e-06
1459605662730,-1.615,3.982e-06
1459605662740,-1.615,5.0680000000000004e-06
1459605662750,-1.615,5.0680000000000004e-06
1459605662760,-1.615,5.792000000000001e-06
1459605662770,-1.615,6.154e-06
1459605662780,-1.615,5.43e-06
1459605662790,-1.615,4.706e-06
1459605662800,-1.615,3.982e-06
1459605662810,-1.615,5.43e-06
1459605662820,-1.615,3.62e-06
1459605662830,-1.615,3.62e-06
1459605662840,-1.615,3.258e-06
1459605662850,-1.615,3.982e-06
1459605662860,-1.615,3.62e-06
1459605662870,-1.615,3.258e-06
1459605662880,-1.615,3.258e-06
1459605662890,-1.615,3.62e-06
1459605662900,-1.615,1.81e-06
1459605662910,-1.615,3.258e-06
1459605662920,-1.615,3.62e-06
1459605662930,-1.615,3.62e-06
1459605662940,-1.615,3.62e-06
1459605662950,-1.615,4.343999999999999e-06
1459605662960,-1.615,4.343999999999999e-06
1459605662970,-1.615,4.706e-06
1459605662980,-1.615,4.343999999999999e-06
1459605662990,-1.615,6.154e-06
1459605663000,-1.615,5.43e-06
1459605663010,-1.615,5.792000000000001e-06
1459605663020,-1.615,5.43e-06
1459605663030,-1.615,5.792000000000001e-06
1459605663040,-1.615,4.706e-06
1459605663050,-1.615,5.0680000000000004e-06
1459605663060,-1.615,4.343999999999999e-06
1459605663070,-1.615,4.343999999999999e-06
1459605663080,-1.615,3.982e-06
1459605663090,-1.615,5.792000000000001e-06
1459605663100,-1.615,3.258e-06
1459605663110,-1.615,4.706e-06
1459605663120,-1.615,2.8960000000000003e-06
1459605663130,-1.615,3.62e-06
1459605663140,-1.615,2.8960000000000003e-06
1459605663150,-1.615,3.258e-06
1459605663160,-1.615,5.0680000000000004e-06
1459605663170,-1.615,4.706e-06
1459605663180,-1.615,3.62e-06
1459605663190,-1.615,3.62e-06
1459605663200,-1.615,3.62e-06
1459605663210,-1.615,4.343999999999999e-06
1459605663220,-1.615,3.62e-06
1459605663230,-1.615,3.982e-06
1459605663240,-1.615,3.62e-06
1459605663250,-1.615,4.343999999999999e-06
1459605663260,-1.615,2.8960000000000003e-06
1459605663270,-1.615,4.706e-06
1459605663280,-1.615,3.258e-06
1459605663290,-1.615,4.343999999999999e-06
1459605663300,-1.615,3.258e-06
1459605663310,-1.615,3.982e-06
1459605663320,-1.615,3.62e-06
1459605663330,-1.615,3.982e-06
1459605663340,-1.615,3.982e-06
1459605663350,-1.615,3.62e-06
1459605663360,-1.615,3.258e-06
1459605663370,-1.615,3.982e-06
1459605663380,-1.615,5.0680000000000004e-06
1459605663390,-1.615,5.0680000000000004e-06
1459605663400,-1.615,4.706e-06
1459605663410,-1.615,4.343999999999999e-06
1459605663420,-1.615,5.0680000000000004e-06
1459605663430,-1.615,6.154e-06
1459605663440,-1.615,5.43e-06
1459605663450,-1.615,5.43e-06
1459605663460,-1.615,3.982e-06
1459605663470,-1.615,5.43e-06
1459605663480,-1.615,5.43e-06
1459605663490,-1.615,4.706e-06
1459605663500,-1.615,5.43e-06
1459605663510,-1.615,4.706e-06
1459605663520,-1.615,4.706e-06
1459605663530,-1.615,3.258e-06
1459605663540,-1.615,3.258e-06
1459605663550,-1.615,3.982e-06
1459605663560,-1.615,3.258e-06
1459605663570,-1.615,3.258e-06
1459605663580,-1.615,2.8960000000000003e-06
1459605663590,-1.615,2.5340000000000002e-06
1459605663600,-1.615,3.62e-06
1459605663610,-1.615,2.5340000000000002e-06
1459605663620,-1.615,3.62e-06
1459605663630,-1.615,3.62e-06
1459605663640,-1.615,3.982e-06
1459605663650,-1.615,3.982e-06
1459605663660,-1.615,3.258e-06
1459605663670,-1.615,4.343999999999999e-06
1459605663680,-1.615,4.706e-06
1459605663690,-1.615,5.0680000000000004e-06
1459605663700,-1.615,3.982e-06
1459605663710,-1.615,5.43e-06
1459605663720,-1.615,4.343999999999999e-06
1459605663730,-1.615,6.154e-06
1459605663740,-1.615,5.43e-06
1459605663750,-1.615,5.0680000000000004e-06
1459605663760,-1.615,4.706e-06
1459605663770,-1.615,4.706e-06
1459605663780,-1.615,5.43e-06
1459605663790,-1.615,4.343999999999999e-06
1459605663800,-1.615,5.43e-06
1459605663810,-1.615,5.43e-06
1459605663820,-1.615,3.62e-06
1459605663830,-1.615,3.62e-06
1459605663840,-1.615,3.982e-06
1459605663850,-1.615,4.706e-06
1459605663860,-1.615,4.343999999999999e-06
1459605663870,-1.615,2.5340000000000002e-06
1459605663880,-1.615,3.982e-06
1459605663890,-1.615,3.62e-06
1459605663900,-1.615,2.8960000000000003e-06
1459605663910,-1.615,3.258e-06
1459605663920,-1.615,3.258e-06
1459605663930,-1.615,3.258e-06
1459605663940,-1.615,1.4480000000000002e-06
1459605663950,-1.615,3.62e-06
1459605663960,-1.615,1.81e-06
1459605663970,-1.615,2.8960000000000003e-06
1459605663980,-1.615,3.62e-06
1459605663990,-1.615,2.5340000000000002e-06
1459605664000,-1.615,3.982e-06
1459605664010,-1.615,2.1719999999999997e-06
1459605664020,-1.615,2.8960000000000003e-06
1459605664030,-1.615,3.258e-06
1459605664040,-1.615,2.8960000000000003e-06
1459605664050,-1.615,2.8960000000000003e-06
1459605664060,-1.615,2.8960000000000003e-06
1459605664070,-1.615,1.81e-06
1459605664080,-1.615,3.62e-06
1459605664090,-1.615,4.706e-06
1459605664100,-1.615,4.706e-06
1459605664110,-1.615,4.343999999999999e-06
1459605664120,-1.615,3.982e-06
1459605664130,-1.615,4.343999999999999e-06
1459605664140,-1.615,4.343999999999999e-06
1459605664150,-1.615,5.792000000000001e-06
1459605664160,-1.615,4.706e-06
1459605664170,-1.615,5.43e-06
1459605664180,-1.615,5.792000000000001e-06
1459605664190,-1.615,6.154e-06
1459605664200,-1.615,5.792000000000001e-06
1459605664210,-1.615,6.516e-06
1459605664220,-1.615,6.877999999999999e-06
1459605664230,-1.615,5.0680000000000004e-06
1459605664240,-1.615,5.43e-06
1459605664250,-1.615,5.43e-06
1459605664260,-1.615,6.516e-06
1459605664270,-1.615,4.343999999999999e-06
1459605664280,-1.615,5.0680000000000004e-06
1459605664290,-1.615,3.982e-06
1459605664300,-1.615,5.43e-06
1459605664310,-1.615,6.516e-06
1459605664320,-1.615,3.982e-06
1459605664330,-1.615,5.43e-06
1459605664340,-1.615,4.343999999999999e-06
1459605664350,-1.615,5.0680000000000004e-06
1459605664360,-1.615,5.0680000000000004e-06
1459605664370,-1.615,5.792000000000001e-06
1459605664380,-1.615,4.706e-06
1459605664390,-1.615,5.792000000000001e-06
1459605664400,-1.615,5.0680000000000004e-06
1459605664410,-1.615,4.343999999999999e-06
1459605664420,-1.615,3.62e-06
1459605664430,-1.615,3.62e-06
1459605664440,-1.615,3.982e-06
1459605664450,-1.615,1.81e-06
1459605664460,-1.615,3.982e-06
1459605664470,-1.615,1.81e-06
1459605664480,-1.615,3.258e-06
1459605664490,-1.615,3.982e-06
1459605664500,-1.615,2.5340000000000002e-06
1459605664510,-1.615,3.62e-06
1459605664520,-1.615,2.8960000000000003e-06
1459605664530,-1.615,3.62e-06
1459605664540,-1.615,2.8960000000000003e-06
1459605664550,-1.615,3.982e-06
1459605664560,-1.615,2.8960000000000003e-06
1459605664570,-1.615,3.982e-06
1459605664580,-1.615,2.8960000000000003e-06
1459605664590,-1.615,2.8960000000000003e-06
1459605664600,-1.615,3.62e-06
1459605664610,-1.615,4.343999999999999e-06
1459605664620,-1.615,4.343999999999999e-06
1459605664630,-1.615,5.43e-06
1459605664640,-1.615,5.0680000000000004e-06
1459605664650,-1.615,5.0680000000000004e-06
1459605664660,-1.615,4.343999999999999e-06
1459605664670,-1.615,5.43e-06
1459605664680,-1.615,4.706e-06
1459605664690,-1.615,5.0680000000000004e-06
1459605664700,-1.615,4.343999999999999e-06
1459605664710,-1.615,4.706e-06
1459605664720,-1.615,4.706e-06
1459605664730,-1.615,4.706e-06
1459605664740,-1.615,5.0680000000000004e-06
1459605664750,-1.615,5.43e-06
1459605664760,-1.615,4.706e-06
1459605664770,-1.615,5.43e-06
1459605664780,-1.615,6.154e-06
1459605664790,-1.615,5.43e-06
1459605664800,-1.615,6.154e-06
1459605664810,-1.615,5.0680000000000004e-06
1459605664820,-1.615,5.792000000000001e-06
1459605664830,-1.615,5.43e-06
1459605664840,-1.615,5.0680000000000004e-06
1459605664850,-1.615,5.0680000000000004e-06
1459605664860,-1.615,6.516e-06
1459605664870,-1.615,3.982e-06
1459605664880,-1.615,3.982e-06
1459605664890,-1.615,4.343999999999999e-06
1459605664900,-1.615,3.62e-06
1459605664910,-1.615,3.258e-06
1459605664920,-1.615,5.0680000000000004e-06
1459605664930,-1.615,3.62e-06
1459605664940,-1.615,3.982e-06
1459605664950,-1.615,2.1719999999999997e-06
1459605664960,-1.615,3.982e-06
1459605664970,-1.615,2.1719999999999997e-06
1459605664980,-1.615,2.8960000000000003e-06
1459605664990,-1.615,3.62e-06
1459605665000,-1.615,3.258e-06
1459605665010,-1.615,3.62e-06
1459605665020,-1.615,3.258e-06
1459605665030,-1.615,3.982e-06
1459605665040,-1.615,3.62e-06
1459605665050,-1.615,3.258e-06
1459605665060,-1.615,3.982e-06
1459605665070,-1.615,4.706e-06
1459605665080,-1.615,3.982e-06
1459605665090,-1.615,2.8960000000000003e-06
1459605665100,-1.615,3.62e-06
1459605665110,-1.615,3.62e-06
1459605665120,-1.615,3.258e-06
1459605665130,-1.615,3.982e-06
1459605665140,-1.615,3.258e-06
1459605665150,-1.615,2.8960000000000003e-06
1459605665160,-1.615,3.258e-06
1459605665170,-1.615,2.8960000000000003e-06
1459605665180,-1.615,2.8960000000000003e-06
1459605665190,-1.615,2.1719999999999997e-06
1459605665200,-1.615,4.343999999999999e-06
1459605665210,-1.615,2.1719999999999997e-06
1459605665220,-1.615,4.343999999999999e-06
1459605665230,-1.615,4.706e-06
1459605665240,-1.615,3.62e-06
1459605665250,-1.615,5.0680000000000004e-06
1459605665260,-1.615,4.706e-06
1459605665270,-1.615,5.0680000000000004e-06
1459605665280,-1.615,3.258e-06
1459605665290,-1.615,5.0680000000000004e-06
1459605665300,-1.615,3.258e-06
1459605665310,-1.615,6.154e-06
1459605665320,-1.615,3.982e-06
1459605665330,-1.615,4.343999999999999e-06
1459605665340,-1.615,4.706e-06
1459605665350,-1.615,4.706e-06
1459605665360,-1.615,4.706e-06
1459605665370,-1.615,4.706e-06
1459605665380,-1.615,5.43e-06
1459605665390,-1.615,4.706e-06
1459605665400,-1.615,6.154e-06
1459605665410,-1.615,3.258e-06
1459605665420,-1.615,5.792000000000001e-06
1459605665430,-1.615,4.343999999999999e-06
1459605665440,-1.615,5.0680000000000004e-06
1459605665450,-1.615,5.792000000000001e-06
1459605665460,-1.615,4.706e-06
1459605665470,-1.615,5.0680000000000004e-06
1459605665480,-1.615,4.706e-06
1459605665490,-1.615,4.343999999999999e-06
1459605665500,-1.615,4.706e-06
1459605665510,-1.615,4.706e-06
1459605665520,-1.615,4.706e-06
1459605665530,-1.615,3.982e-06
1459605665540,-1.615,3.258e-06
1459605665550,-1.615,3.62e-06
1459605665560,-1.615,4.706e-06
1459605665570,-1.615,2.5340000000000002e-06
1459605665580,-1.615,3.258e-06
1459605665590,-1.615,1.81e-06
1459605665600,-1.615,4.706e-06
1459605665610,-1.615,2.5340000000000002e-06
1459605665620,-1.615,4.343999999999999e-06
1459605665630,-1.615,1.0859999999999999e-06
1459605665640,-1.615,5.43e-06
1459605665650,-1.615,2.5340000000000002e-06
1459605665660,-1.615,3.258e-06
1459605665670,-1.615,4.343999999999999e-06
1459605665680,-1.615,3.62e-06
1459605665690,-1.615,4.706e-06
1459605665700,-1.615,3.62e-06
1459605665710,-1.615,4.706e-06
1459605665720,-1.615,3.982e-06
1459605665730,-1.615,4.706e-06
1459605665740,-1.615,3.982e-06
1459605665750,-1.615,5.0680000000000004e-06
1459605665760,-1.615,4.706e-06
1459605665770,-1.615,4.343999999999999e-06
1459605665780,-1.615,3.62e-06
1459605665790,-1.615,3.258e-06
1459605665800,-1.615,3.258e-06
1459605665810,-1.615,4.706e-06
1459605665820,-1.615,4.706e-06
1459605665830,-1.615,3.62e-06
1459605665840,-1.615,5.792000000000001e-06
1459605665850,-1.615,4.706e-06
1459605665860,-1.615,5.0680000000000004e-06
1459605665870,-1.615,4.706e-06
1459605665880,-1.615,5.43e-06
1459605665890,-1.615,6.516e-06
1459605665900,-1.615,4.706e-06
1459605665910,-1.615,6.154e-06
1459605665920,-1.615,6.154e-06
1459605665930,-1.615,6.516e-06
1459605665940,-1.615,5.0680000000000004e-06
1459605665950,-1.615,6.154e-06
1459605665960,-1.615,5.43e-06
1459605665970,-1.615,6.154e-06
1459605665980,-1.615,6.516e-06
1459605665990,-1.615,5.792000000000001e-06
1459605666000,-1.615,5.792000000000001e-06
1459605666010,-1.615,4.343999999999999e-06
1459605666020,-1.615,5.792000000000001e-06
1459605666030,-1.615,3.62e-06
1459605666040,-1.615,5.43e-06
1459605666050,-1.615,4.706e-06
1459605666060,-1.615,5.0680000000000004e-06
1459605666070,-1.615,3.62e-06
1459605666080,-1.615,3.982e-06
1459605666090,-1.615,3.982e-06
1459605666100,-1.615,3.62e-06
1459605666110,-1.615,4.706e-06
1459605666120,-1.615,4.706e-06
1459605666130,-1.615,4.343999999999999e-06
1459605666140,-1.615,3.62e-06
1459605666150,-1.615,2.8960000000000003e-06
1459605666160,-1.615,2.1719999999999997e-06
1459605666170,-1.615,2.8960000000000003e-06
1459605666180,-1.615,1.81e-06
1459605666190,-1.615,3.258e-06
1459605666200,-1.615,2.8960000000000003e-06
1459605666210,-1.615,2.1719999999999997e-06
1459605666220,-1.615,2.5340000000000002e-06
1459605666230,-1.615,2.1719999999999997e-06
1459605666240,-1.615,3.258e-06
1459605666250,-1.615,2.1719999999999997e-06
1459605666260,-1.615,2.5340000000000002e-06
1459605666270,-1.615,2.1719999999999997e-06
1459605666280,-1.615,4.343999999999999e-06
1459605666290,-1.615,1.81e-06
1459605666300,-1.615,3.62e-06
1459605666310,-1.615,4.706e-06
1459605666320,-1.615,3.258e-06
1459605666330,-1.615,3.258e-06
1459605666340,-1.615,3.62e-06
1459605666350,-1.615,3.62e-06
1459605666360,-1.615,2.8960000000000003e-06
1459605666370,-1.615,4.706e-06
1459605666380,-1.615,3.62e-06
1459605666390,-1.615,3.982e-06
1459605666400,-1.615,3.258e-06
1459605666410,-1.615,4.343999999999999e-06
1459605666420,-1.615,5.792000000000001e-06
1459605666430,-1.615,4.343999999999999e-06
1459605666440,-1.615,3.62e-06
1459605666450,-1.615,4.343999999999999e-06
1459605666460,-1.615,4.706e-06
1459605666470,-1.615,4.706e-06
1459605666480,-1.615,2.5340000000000002e-06
1459605666490,-1.615,3.982e-06
1459605666500,-1.615,3.258e-06
1459605666510,-1.615,3.258e-06
1459605666520,-1.615,3.62e-06
1459605666530,-1.615,2.8960000000000003e-06
1459605666540,-1.615,3.62e-06
1459605666550,-1.615,3.258e-06
1459605666560,-1.615,3.62e-06
1459605666570,-1.615,2.5340000000000002e-06
1459605666580,-1.615,3.982e-06
1459605666590,-1.615,4.343999999999999e-06
1459605666600,-1.615,4.343999999999999e-06
1459605666610,-1.615,5.792000000000001e-06
1459605666620,-1.615,5.0680000000000004e-06
1459605666630,-1.615,3.62e-06
1459605666640,-1.615,3.982e-06
1459605666650,-1.615,2.8960000000000003e-06
1459605666660,-1.615,2.1719999999999997e-06
1459605666670,-1.615,2.5340000000000002e-06
1459605666680,-1.615,2.8960000000000003e-06
1459605666690,-1.615,2.8960000000000003e-06
1459605666700,-1.615,3.62e-06
1459605666710,-1.615,2.5340000000000002e-06
1459605666720,-1.615,3.258e-06
1459605666730,-1.615,2.5340000000000002e-06
1459605666740,-1.615,3.258e-06
1459605666750,-1.615,3.258e-06
1459605666760,-1.615,2.8960000000000003e-06
1459605666770,-1.615,2.1719999999999997e-06
1459605666780,-1.615,2.8960000000000003e-06
1459605666790,-1.615,2.5340000000000002e-06
1459605666800,-1.615,3.258e-06
1459605666810,-1.615,1.81e-06
1459605666820,-1.615,3.258e-06
1459605666830,-1.615,3.258e-06
1459605666840,-1.615,3.62e-06
1459605666850,-1.615,3.258e-06
1459605666860,-1.615,4.343999999999999e-06
1459605666870,-1.615,3.62e-06
1459605666880,-1.615,3.982e-06
1459605666890,-1.615,3.982e-06
1459605666900,-1.615,3.62e-06
1459605666910,-1.615,3.258e-06
1459605666920,-1.615,4.706e-06
1459605666930,-1.615,5.0680000000000004e-06
1459605666940,-1.615,2.5340000000000002e-06
1459605666950,-1.615,2.8960000000000003e-06
1459605666960,-1.615,3.982e-06
1459605666970,-1.615,3.982e-06
1459605666980,-1.615,4.343999999999999e-06
1459605666990,-1.615,3.62e-06
1459605667000,-1.615,4.706e-06
1459605667010,-1.615,2.8960000000000003e-06
1459605667020,-1.615,3.982e-06
1459605667030,-1.615,3.982e-06
1459605667040,-1.615,4.706e-06
1459605667050,-1.615,3.982e-06
1459605667060,-1.615,4.343999999999999e-06
1459605667070,-1.615,4.343999999999999e-06
1459605667080,-1.615,4.706e-06
1459605667090,-1.615,5.0680000000000004e-06
1459605667100,-1.615,4.343999999999999e-06
1459605667110,-1.615,4.343999999999999e-06
1459605667120,-1.615,3.982e-06
1459605667130,-1.615,3.258e-06
1459605667140,-1.615,3.258e-06
1459605667150,-1.615,3.62e-06
1459605667160,-1.615,2.1719999999999997e-06
1459605667170,-1.615,3.258e-06
1459605667180,-1.615,2.8960000000000003e-06
1459605667190,-1.615,3.258e-06
1459605667200,-1.615,2.8960000000000003e-06
1459605667210,-1.615,3.62e-06
1459605667220,-1.615,2.8960000000000003e-06
1459605667230,-1.615,2.8960000000000003e-06
1459605667240,-1.615,3.62e-06
1459605667250,-1.615,3.982e-06
1459605667260,-1.615,5.43e-06
1459605667270,-1.615,3.258e-06
1459605667280,-1.615,3.62e-06
1459605667290,-1.615,3.62e-06
1459605667300,-1.615,3.258e-06
1459605667310,-1.615,3.982e-06
1459605667320,-1.615,2.8960000000000003e-06
1459605667330,-1.615,3.62e-06
1459605667340,-1.615,3.982e-06
1459605667350,-1.615,3.258e-06
1459605667360,-1.615,3.62e-06
1459605667370,-1.615,2.5340000000000002e-06
1459605667380,-1.615,3.258e-06
1459605667390,-1.615,3.258e-06
1459605667400,-1.615,3.258e-06
1459605667410,-1.615,1.81e-06
1459605667420,-1.615,2.5340000000000002e-06
1459605667430,-1.615,1.81e-06
1459605667440,-1.615,3.982e-06
1459605667450,-1.615,1.81e-06
1459605667460,-1.615,2.8960000000000003e-06
1459605667470,-1.615,1.81e-06
1459605667480,-1.615,2.8960000000000003e-06
1459605667490,-1.615,2.1719999999999997e-06
1459605667500,-1.615,3.62e-06
1459605667510,-1.615,3.258e-06
1459605667520,-1.615,2.8960000000000003e-06
1459605667530,-1.615,3.258e-06
1459605667540,-1.615,5.0680000000000004e-06
1459605667550,-1.615,3.982e-06
1459605667560,-1.615,4.706e-06
1459605667570,-1.615,4.343999999999999e-06
1459605667580,-1.615,3.62e-06
1459605667590,-1.615,3.62e-06
1459605667600,-1.615,2.8960000000000003e-06
1459605667610,-1.615,2.8960000000000003e-06
1459605667620,-1.615,4.343999999999999e-06
1459605667630,-1.615,2.5340000000000002e-06
1459605667640,-1.615,3.982e-06
1459605667650,-1.615,2.8960000000000003e-06
1459605667660,-1.615,3.258e-06
1459605667670,-1.615,3.258e-06
1459605667680,-1.615,4.706e-06
1459605667690,-1.615,3.62e-06
1459605667700,-1.615,5.792000000000001e-06
1459605667710,-1.615,3.982e-06
1459605667720,-1.615,6.877999999999999e-06
1459605667730,-1.615,3.258e-06
1459605667740,-1.615,5.792000000000001e-06
1459605667750,-1.615,4.343999999999999e-06
1459605667760,-1.615,5.0680000000000004e-06
1459605667770,-1.615,4.706e-06
1459605667780,-1.615,3.982e-06
1459605667790,-1.615,5.792000000000001e-06
1459605667800,-1.615,3.982e-06
1459605667810,-1.615,2.8960000000000003e-06
1459605667820,-1.615,4.706e-06
1459605667830,-1.615,3.258e-06
1459605667840,-1.615,4.343999999999999e-06
1459605667850,-1.615,2.1719999999999997e-06
1459605667860,-1.615,4.343999999999999e-06
1459605667870,-1.615,3.258e-06
1459605667880,-1.615,2.8960000000000003e-06
1459605667890,-1.615,2.1719999999999997e-06
1459605667900,-1.615,3.982e-06
