Timestamp,position,BLMTI.06L7.B2I10_TCSG.6L7.B2
1469745576060,-1.835,2.8960000000000003e-06
1469745576070,-1.835,2.1719999999999997e-06
1469745576080,-1.835,3.258e-06
1469745576090,-1.835,2.5340000000000002e-06
1469745576100,-1.835,2.5340000000000002e-06
1469745576110,-1.835,2.1719999999999997e-06
1469745576120,-1.835,3.982e-06
1469745576130,-1.835,3.62e-06
1469745576140,-1.835,3.982e-06
1469745576150,-1.835,2.5340000000000002e-06
1469745576160,-1.835,2.8960000000000003e-06
1469745576170,-1.835,1.81e-06
1469745576180,-1.835,2.8960000000000003e-06
1469745576190,-1.835,1.81e-06
1469745576200,-1.835,2.8960000000000003e-06
1469745576210,-1.835,2.1719999999999997e-06
1469745576220,-1.835,3.258e-06
1469745576230,-1.835,2.5340000000000002e-06
1469745576240,-1.835,3.62e-06
1469745576250,-1.835,2.1719999999999997e-06
1469745576260,-1.835,2.8960000000000003e-06
1469745576270,-1.835,2.8960000000000003e-06
1469745576280,-1.835,3.982e-06
1469745576290,-1.835,3.258e-06
1469745576300,-1.835,3.62e-06
1469745576310,-1.835,3.258e-06
1469745576320,-1.835,4.343999999999999e-06
1469745576330,-1.835,3.258e-06
1469745576340,-1.835,3.982e-06
1469745576350,-1.835,3.258e-06
1469745576360,-1.835,3.258e-06
1469745576370,-1.835,2.5340000000000002e-06
1469745576380,-1.835,3.258e-06
1469745576390,-1.835,2.5340000000000002e-06
1469745576400,-1.835,4.706e-06
1469745576410,-1.835,4.343999999999999e-06
1469745576420,-1.835,4.343999999999999e-06
1469745576430,-1.835,2.5340000000000002e-06
1469745576440,-1.835,3.62e-06
1469745576450,-1.835,2.8960000000000003e-06
1469745576460,-1.835,2.5340000000000002e-06
1469745576470,-1.835,2.8960000000000003e-06
1469745576480,-1.835,2.5340000000000002e-06
1469745576490,-1.835,2.5340000000000002e-06
1469745576500,-1.835,2.5340000000000002e-06
1469745576510,-1.835,2.8960000000000003e-06
1469745576520,-1.835,3.982e-06
1469745576530,-1.835,1.81e-06
1469745576540,-1.835,3.982e-06
1469745576550,-1.835,3.62e-06
1469745576560,-1.835,4.706e-06
1469745576570,-1.835,2.8960000000000003e-06
1469745576580,-1.835,3.62e-06
1469745576590,-1.835,2.1719999999999997e-06
1469745576600,-1.835,2.1719999999999997e-06
1469745576610,-1.835,2.1719999999999997e-06
1469745576620,-1.835,3.982e-06
1469745576630,-1.835,2.8960000000000003e-06
1469745576640,-1.835,2.8960000000000003e-06
1469745576650,-1.835,3.258e-06
1469745576660,-1.835,3.982e-06
1469745576670,-1.835,3.258e-06
1469745576680,-1.835,3.258e-06
1469745576690,-1.835,2.5340000000000002e-06
1469745576700,-1.835,2.8960000000000003e-06
1469745576710,-1.835,2.5340000000000002e-06
1469745576720,-1.835,2.1719999999999997e-06
1469745576730,-1.835,2.5340000000000002e-06
1469745576740,-1.835,1.4480000000000002e-06
1469745576750,-1.835,2.8960000000000003e-06
1469745576760,-1.835,3.62e-06
1469745576770,-1.835,1.81e-06
1469745576780,-1.835,3.258e-06
1469745576790,-1.835,1.81e-06
1469745576800,-1.835,2.8960000000000003e-06
1469745576810,-1.835,1.4480000000000002e-06
1469745576820,-1.835,3.62e-06
1469745576830,-1.835,2.8960000000000003e-06
1469745576840,-1.835,2.8960000000000003e-06
1469745576850,-1.835,2.8960000000000003e-06
1469745576860,-1.835,3.62e-06
1469745576870,-1.835,2.5340000000000002e-06
1469745576880,-1.835,1.81e-06
1469745576890,-1.835,3.258e-06
1469745576900,-1.835,2.5340000000000002e-06
1469745576910,-1.835,5.0680000000000004e-06
1469745576920,-1.835,3.258e-06
1469745576930,-1.835,4.706e-06
1469745576940,-1.835,3.982e-06
1469745576950,-1.835,2.8960000000000003e-06
1469745576960,-1.835,3.258e-06
1469745576970,-1.835,1.81e-06
1469745576980,-1.835,2.8960000000000003e-06
1469745576990,-1.835,2.1719999999999997e-06
1469745577000,-1.835,3.258e-06
1469745577010,-1.835,2.5340000000000002e-06
1469745577020,-1.835,3.982e-06
1469745577030,-1.835,2.1719999999999997e-06
1469745577040,-1.835,2.5340000000000002e-06
1469745577050,-1.835,2.8960000000000003e-06
1469745577060,-1.835,1.81e-06
1469745577070,-1.835,3.258e-06
1469745577080,-1.835,2.5340000000000002e-06
1469745577090,-1.835,3.982e-06
1469745577100,-1.835,2.5340000000000002e-06
1469745577110,-1.835,3.982e-06
1469745577120,-1.835,1.4480000000000002e-06
1469745577130,-1.835,2.1719999999999997e-06
1469745577140,-1.835,3.62e-06
1469745577150,-1.835,1.81e-06
1469745577160,-1.835,2.5340000000000002e-06
1469745577170,-1.835,2.1719999999999997e-06
1469745577180,-1.835,3.982e-06
1469745577190,-1.835,3.258e-06
1469745577200,-1.835,2.8960000000000003e-06
1469745577210,-1.835,1.4480000000000002e-06
1469745577220,-1.835,2.1719999999999997e-06
1469745577230,-1.835,2.1719999999999997e-06
1469745577240,-1.835,2.1719999999999997e-06
1469745577250,-1.835,2.8960000000000003e-06
1469745577260,-1.835,3.62e-06
1469745577270,-1.835,5.0680000000000004e-06
1469745577280,-1.835,4.343999999999999e-06
1469745577290,-1.835,3.62e-06
1469745577300,-1.835,2.8960000000000003e-06
1469745577310,-1.835,3.62e-06
1469745577320,-1.835,3.258e-06
1469745577330,-1.835,4.343999999999999e-06
1469745577340,-1.835,2.5340000000000002e-06
1469745577350,-1.835,3.258e-06
1469745577360,-1.835,3.62e-06
1469745577370,-1.835,2.1719999999999997e-06
1469745577380,-1.835,2.5340000000000002e-06
1469745577390,-1.835,2.8960000000000003e-06
1469745577400,-1.835,3.62e-06
1469745577410,-1.835,3.62e-06
1469745577420,-1.835,3.982e-06
1469745577430,-1.835,2.8960000000000003e-06
1469745577440,-1.835,3.258e-06
1469745577450,-1.835,2.5340000000000002e-06
1469745577460,-1.835,3.258e-06
1469745577470,-1.835,2.1719999999999997e-06
1469745577480,-1.835,2.8960000000000003e-06
1469745577490,-1.835,2.8960000000000003e-06
1469745577500,-1.835,3.982e-06
1469745577510,-1.835,2.8960000000000003e-06
1469745577520,-1.835,3.258e-06
1469745577530,-1.835,3.62e-06
1469745577540,-1.835,3.982e-06
1469745577550,-1.835,3.62e-06
1469745577560,-1.835,4.343999999999999e-06
1469745577570,-1.835,3.62e-06
1469745577580,-1.835,2.5340000000000002e-06
1469745577590,-1.835,2.8960000000000003e-06
1469745577600,-1.835,3.62e-06
1469745577610,-1.835,2.8960000000000003e-06
1469745577620,-1.835,2.5340000000000002e-06
1469745577630,-1.835,2.1719999999999997e-06
1469745577640,-1.835,2.5340000000000002e-06
1469745577650,-1.835,2.1719999999999997e-06
1469745577660,-1.835,2.1719999999999997e-06
1469745577670,-1.835,1.4480000000000002e-06
1469745577680,-1.835,2.8960000000000003e-06
1469745577690,-1.835,2.5340000000000002e-06
1469745577700,-1.835,3.62e-06
1469745577710,-1.835,4.343999999999999e-06
1469745577720,-1.835,3.982e-06
1469745577730,-1.835,3.258e-06
1469745577740,-1.835,3.62e-06
1469745577750,-1.835,1.4480000000000002e-06
1469745577760,-1.835,2.1719999999999997e-06
1469745577770,-1.835,1.81e-06
1469745577780,-1.835,3.258e-06
1469745577790,-1.835,1.81e-06
1469745577800,-1.835,2.8960000000000003e-06
1469745577810,-1.835,1.0859999999999999e-06
1469745577820,-1.835,3.258e-06
1469745577830,-1.835,1.4480000000000002e-06
1469745577840,-1.835,3.62e-06
1469745577850,-1.835,3.62e-06
1469745577860,-1.835,6.516e-06
1469745577870,-1.835,5.43e-06
1469745577880,-1.835,6.154e-06
1469745577890,-1.835,4.343999999999999e-06
1469745577900,-1.835,3.982e-06
1469745577910,-1.835,2.1719999999999997e-06
1469745577920,-1.835,3.62e-06
1469745577930,-1.835,2.5340000000000002e-06
1469745577940,-1.835,2.8960000000000003e-06
1469745577950,-1.835,2.1719999999999997e-06
1469745577960,-1.835,3.258e-06
1469745577970,-1.835,1.81e-06
1469745577980,-1.835,2.8960000000000003e-06
1469745577990,-1.835,1.81e-06
1469745578000,-1.835,5.0680000000000004e-06
1469745578010,-1.835,3.982e-06
1469745578020,-1.835,3.982e-06
1469745578030,-1.835,2.5340000000000002e-06
1469745578040,-1.835,3.62e-06
1469745578050,-1.835,1.81e-06
1469745578060,-1.835,1.4480000000000002e-06
1469745578070,-1.835,7.240000000000001e-07
1469745578080,-1.835,3.258e-06
1469745578090,-1.835,7.240000000000001e-07
1469745578100,-1.835,3.982e-06
1469745578110,-1.835,1.0859999999999999e-06
1469745578120,-1.835,3.982e-06
1469745578130,-1.835,2.1719999999999997e-06
1469745578140,-1.835,3.258e-06
1469745578150,-1.835,2.1719999999999997e-06
1469745578160,-1.835,4.343999999999999e-06
1469745578170,-1.835,3.62e-06
1469745578180,-1.835,3.62e-06
1469745578190,-1.835,1.4480000000000002e-06
1469745578200,-1.835,3.258e-06
1469745578210,-1.835,2.1719999999999997e-06
1469745578220,-1.835,3.62e-06
1469745578230,-1.835,7.240000000000001e-07
1469745578240,-1.835,2.8960000000000003e-06
1469745578250,-1.835,1.4480000000000002e-06
1469745578260,-1.835,3.258e-06
1469745578270,-1.835,1.0859999999999999e-06
1469745578280,-1.835,3.982e-06
1469745578290,-1.835,1.4480000000000002e-06
1469745578300,-1.835,2.8960000000000003e-06
1469745578310,-1.835,3.258e-06
1469745578320,-1.835,3.258e-06
1469745578330,-1.835,4.706e-06
1469745578340,-1.835,2.8960000000000003e-06
1469745578350,-1.835,2.8960000000000003e-06
1469745578360,-1.835,2.5340000000000002e-06
1469745578370,-1.835,2.8960000000000003e-06
1469745578380,-1.835,2.5340000000000002e-06
1469745578390,-1.835,3.258e-06
1469745578400,-1.835,1.81e-06
1469745578410,-1.835,2.5340000000000002e-06
1469745578420,-1.835,1.81e-06
1469745578430,-1.835,1.81e-06
1469745578440,-1.835,2.5340000000000002e-06
1469745578450,-1.835,1.0859999999999999e-06
1469745578460,-1.835,2.5340000000000002e-06
1469745578470,-1.835,2.1719999999999997e-06
1469745578480,-1.835,3.258e-06
1469745578490,-1.835,4.706e-06
1469745578500,-1.835,3.982e-06
1469745578510,-1.835,2.8960000000000003e-06
1469745578520,-1.835,2.8960000000000003e-06
1469745578530,-1.835,1.81e-06
1469745578540,-1.835,2.1719999999999997e-06
1469745578550,-1.835,3.258e-06
1469745578560,-1.835,1.0859999999999999e-06
1469745578570,-1.835,2.5340000000000002e-06
1469745578580,-1.835,2.1719999999999997e-06
1469745578590,-1.835,2.1719999999999997e-06
1469745578600,-1.835,2.5340000000000002e-06
1469745578610,-1.835,2.5340000000000002e-06
1469745578620,-1.835,3.62e-06
1469745578630,-1.835,2.1719999999999997e-06
1469745578640,-1.835,2.8960000000000003e-06
1469745578650,-1.835,1.81e-06
1469745578660,-1.835,2.8960000000000003e-06
1469745578670,-1.835,2.1719999999999997e-06
1469745578680,-1.835,3.258e-06
1469745578690,-1.835,1.81e-06
1469745578700,-1.835,2.5340000000000002e-06
1469745578710,-1.835,2.5340000000000002e-06
1469745578720,-1.835,3.258e-06
1469745578730,-1.835,3.258e-06
1469745578740,-1.835,3.258e-06
1469745578750,-1.835,2.8960000000000003e-06
1469745578760,-1.835,1.81e-06
1469745578770,-1.835,2.5340000000000002e-06
1469745578780,-1.835,2.5340000000000002e-06
1469745578790,-1.835,2.5340000000000002e-06
1469745578800,-1.835,2.1719999999999997e-06
1469745578810,-1.835,2.5340000000000002e-06
1469745578820,-1.835,4.706e-06
1469745578830,-1.835,4.706e-06
1469745578840,-1.835,3.982e-06
1469745578850,-1.835,2.8960000000000003e-06
1469745578860,-1.835,2.1719999999999997e-06
1469745578870,-1.835,2.1719999999999997e-06
1469745578880,-1.835,2.5340000000000002e-06
1469745578890,-1.835,2.8960000000000003e-06
1469745578900,-1.835,1.4480000000000002e-06
1469745578910,-1.835,3.258e-06
1469745578920,-1.835,2.8960000000000003e-06
1469745578930,-1.835,2.8960000000000003e-06
1469745578940,-1.835,4.343999999999999e-06
1469745578950,-1.835,3.258e-06
1469745578960,-1.835,3.258e-06
1469745578970,-1.835,3.258e-06
1469745578980,-1.835,2.8960000000000003e-06
1469745578990,-1.835,2.5340000000000002e-06
1469745579000,-1.835,2.8960000000000003e-06
1469745579010,-1.835,2.8960000000000003e-06
1469745579020,-1.835,3.62e-06
1469745579030,-1.835,2.1719999999999997e-06
1469745579040,-1.835,3.258e-06
1469745579050,-1.835,2.1719999999999997e-06
1469745579060,-1.835,2.5340000000000002e-06
1469745579070,-1.835,2.5340000000000002e-06
1469745579080,-1.835,2.8960000000000003e-06
1469745579090,-1.835,2.1719999999999997e-06
1469745579100,-1.835,3.258e-06
