,jaw,height,position,decay_a,decay_b,decay_c,spike,collimator_type,beam_type,beam_state
138,1,909.6686195652176,2.0701885583294564,955.8491675935753,0.17230435709381695,27.219202151113443,1,TCP,PROTON,I
139,0,20.777291666666674,2.8065265569810767,6.6439681154692e-06,-0.14630411547437264,13.754063283171822,1,TCP,PROTON,I
140,1,20.777291666666674,3.2799165786405355,6.6439681154692e-06,-0.14630411547437264,13.754063283171822,1,TCP,PROTON,I
141,1,22.894444444444442,2.936740731459208,22.125020787576553,0.3118537730613668,1.2297347623936583,1,TCP,PROTON,I
142,1,220.4466875,2.595853941976044,222.75934250438902,0.19248552173187333,10.588703541221145,1,TCP,PROTON,I
143,0,223.6645392156863,2.3572644252503046,210.53769589147615,0.40230502117455497,31.118173992483765,1,TCP,PROTON,I
144,1,11.243879120879118,3.3530573127583287,11.139595606995423,0.5417090275836176,4.996953763396764,1,TCP,PROTON,I
145,1,1042.0099634146338,2.0223781990146885,1047.3203870652753,0.25342084676106513,38.61150979526079,1,TCP,PROTON,I
146,1,184.41004000000004,2.7199204906734282,173.66657976909192,0.19692341333032368,11.287330101050978,1,TCP,PROTON,I
147,0,29.33941025641025,4.008254241586216,28.11664432853332,0.4038177329470363,1.3622400584104613,1,TCP,PROTON,I
148,1,597.775568627451,2.3894924902810777,558.8739138073139,0.13942777859231442,47.26089705599806,1,TCP,PROTON,I
149,1,14.972722222222204,1.8935600866378348,70.04429165517939,0.2437360953788821,40.408113377712155,1,TCP,PROTON,I
150,0,287.8554680851064,2.0400855695324296,258.1333666897052,0.24003555107946395,32.40117192037633,1,TCP,PROTON,I
151,0,2.2035777777777783,4.973939256885865,2.2768340012531496,0.4603085334641613,0.8253321727924365,0,TCP,PROTON,I
152,1,325.1686046511628,2.1545906564322763,260.8407302787604,0.2765132452809437,15.403813657816436,1,TCP,PROTON,I
153,0,17.947432989690718,3.9367270259746983,17.21228187654659,0.29224745938402946,1.9610001147350264,1,TCP,PROTON,I
154,1,17.947432989690718,3.3593403954984087,17.21228187654659,0.29224745938402946,1.9610001147350264,1,TCP,PROTON,I
155,0,46.50463636363637,5.990638022140436,47.099464396518755,0.4743610517413011,1.2827670944391234,1,TCP,PROTON,I
