,jaw,height,position,Maximum value,decay_a,decay_b,decay_c,collimator_type,beam_type,beam_state
382,1,137.62033333333332,1.4396054881711728,144.619,121.23428689538206,0.14752035755268164,9.041532159120834,TCSG,PROTON,I
383,1,7.738402173913042,3.5749772759088,8.325999999999999,7.655889558286998,0.86551445017349,0.648408834959571,TCTPV,PROTON,I
384,0,7.738402173913042,3.5478598755858504,8.325999999999999,7.655889558286998,0.86551445017349,0.648408834959571,TCTPV,PROTON,I
385,1,46.384976470588235,2.827683214886686,53.033,39.283860378549676,0.14432759922412516,8.040073368966805,TCSG,PROTON,I
386,0,19.413731707317073,1.730293603619412,21.358,16.438505114077877,0.47979391252960474,3.53884793694038,TCSG,PROTON,I
387,1,24.894168421052623,1.8683119200100395,41.449,30.115327715946243,0.9363769238216031,10.843258912084432,TCP,PROTON,I
388,1,29.533764705882355,3.7036738625016956,30.589000000000002,26.300329654308552,0.2762542112496917,2.3121696456277823,TCSP,PROTON,I
389,0,319.851404494382,3.520783122766149,344.805,294.00371302065173,0.17338855589558538,31.75478100406251,TCSG,PROTON,I
390,1,5.007666666666667,2.950483918739855,11.765,4.969272668714579,18.604297276612904,6.795727305214819,TCSG,PROTON,I
391,1,0.33278666666666656,,0.593,0.28574336186719157,2.5639153105474004,0.3084603741895682,TCLIB,PROTON,I
392,0,0.33278666666666656,,0.593,0.28574336186719157,2.5639153105474004,0.3084603741895682,TCLIB,PROTON,I
393,1,21.605489795918366,4.297044342644878,25.34,20.54585063911854,0.6712315798747992,5.287077262394061,TCLA,PROTON,I
394,0,7.703453608247422,5.516220099953249,8.687999999999999,7.032439529543718,0.18250234941144436,1.201252880837101,TCSG,PROTON,I
395,0,8.254978947368421,2.5208246487844637,10.317,6.374234053242486,0.33959880119951763,3.649866783746863,TCLA,PROTON,I
396,0,186.60567647058824,2.4615886435388727,193.489,152.69750636673996,0.07034592712944346,9.340070465352824,TCP,PROTON,I
397,1,2.234108695652174,2.7066704970386715,2.8960000000000004,2.289254272148247,0.810681644138106,0.7724711975153811,TCSP,PROTON,I
398,0,2.234108695652174,2.62515871944849,2.8960000000000004,2.289254272148247,0.810681644138106,0.7724711975153811,TCSP,PROTON,I
399,0,6.399225806451614,3.186294098778175,9.412,6.401934008780214,0.6766258580773312,2.5447791175580354,TCLA,PROTON,I
400,0,10.957364705882354,4.485725738189358,12.127,9.245922214449772,0.08069183199862796,2.2779185870277736,TCSG,PROTON,I
401,1,173.64288235294117,1.8481825499211397,185.16299999999998,155.758901498254,0.17198984039506612,16.327958034171175,TCSG,PROTON,I
402,1,1.230463414634146,6.270804951328967,2.1719999999999997,0.5935579241288231,0.585807609564469,1.6136894164869702,TCSG,PROTON,I
403,0,1.230463414634146,4.380022822159236,2.1719999999999997,0.5935579241288231,0.585807609564469,1.6136894164869702,TCSG,PROTON,I
404,1,321.5332560975609,1.9271563923113468,338.65099999999995,302.65261573064384,0.19448495305780245,22.010746927104925,TCP,PROTON,I
405,0,229.2834903846154,3.151569164975146,275.482,250.1965479452056,34.24579425577975,25.285452054794515,TCLA,PROTON,I
406,0,6.789425531914893,4.6894217759994286,11.222,7.9780701824337505,0.641278366575876,2.986257467668812,TCP,PROTON,I
407,0,92.2683373493976,2.268999271314596,97.921,78.3653819428194,0.18601700101815052,6.08840520666801,TCLA,PROTON,I
408,0,42.63653658536586,2.8790196996869546,44.526,40.42942682017673,0.5010599869411393,2.3243268761001907,TCP,PROTON,I
409,1,5.859505747126437,5.123116521156353,7.602,5.116118539945001,0.37259731968050297,1.8466098212437572,TCLA,PROTON,I
410,1,3.0435443037974688,3.00926229170475,3.801,1.8510493461492012,0.533916568715245,2.139985650064466,TCLA,PROTON,I
411,0,3.0435443037974688,7.289953874384543,3.801,1.8510493461492012,0.533916568715245,2.139985650064466,TCLA,PROTON,I
412,1,20.689139534883722,2.451389873577882,22.263,17.29322286366083,0.10162079880279423,1.6564945265566575,TCSG,PROTON,I
413,0,20.689139534883722,2.424227658912199,22.263,17.29322286366083,0.10162079880279423,1.6564945265566575,TCSG,PROTON,I
414,1,0.3794525139664805,6.185722685321308,0.7240000000000001,0.38295782134245876,1.9472816390945977,0.34257389698720314,TCTPV,PROTON,I
415,0,0.3794525139664805,3.4498954058607016,0.7240000000000001,0.38295782134245876,1.9472816390945977,0.34257389698720314,TCTPV,PROTON,I
416,0,264.6962564102564,2.738278841200009,280.731,245.32116091790107,0.33463852867780314,27.909030023202003,TCP,PROTON,I
417,1,46.01524050632912,3.4944385658268025,50.318000000000005,38.26668089122207,0.2969538452447947,5.117565916172254,TCTPV,PROTON,I
418,0,128.51662195121955,3.067444763998111,140.63700000000003,130.97488595074958,0.20675418604921045,15.135816191326029,TCP,PROTON,I
419,1,4.145065217391304,2.9871948250103086,5.611,3.128474988646304,0.9060842698841489,2.374697320303499,TCSG,PROTON,I
420,0,4.145065217391304,2.882547872541794,5.611,3.128474988646304,0.9060842698841489,2.374697320303499,TCSG,PROTON,I
421,0,8.869,2.337555107059736,12.850999999999999,4.790645432581376,1.2850224153649283,8.028431073817737,TCP,PROTON,I
422,0,9.376752941176472,4.059713053245657,10.679,9.075921267448804,0.22264183118702074,1.8290335072143291,TCP,PROTON,I
423,0,13.666865853658535,3.9795922591350594,14.661,13.313580333491304,0.21711205200123102,1.4293362556360958,TCSP,PROTON,I
424,0,45.38032673267327,,50.68,48.30393754179992,0.28198076654461723,5.22991202472485,TCLIA,PROTON,I
425,1,170.98830120481927,2.3089319840981117,181.0,135.69938789663928,0.09670963779737335,14.679383698656661,TCP,PROTON,I
426,1,101.88937634408603,,108.05700000000002,89.88412728938842,0.31402281760121287,9.96207378827166,TCLIA,PROTON,I
427,1,1.9787567567567574,4.718626220388568,2.8960000000000004,1.529703910883467,0.30662386636654293,1.0986009195442399,TCSG,PROTON,I
428,0,1.9787567567567574,4.613979267920273,2.8960000000000004,1.529703910883467,0.30662386636654293,1.0986009195442399,TCSG,PROTON,I
429,0,537.4031960784314,2.458020314117617,545.8960000000001,501.05633010717844,0.3322724393013883,17.447539329982927,TCSG,PROTON,I
430,0,46.50463636363637,5.9774623451431355,47.24100000000001,47.09946441102238,0.4743610521223756,1.2827671002493473,TCP,PROTON,I
431,0,199.1622277227723,2.1766173009705825,203.98700000000002,195.16565315304345,0.8451175783907093,4.08765048722366,TCTPV,PROTON,I
432,1,8.526529411764704,,11.402999999999999,9.232192480179332,1.4660545406596612,2.1380444348874548,TCLIA,PROTON,I
433,1,0.8637600000000001,3.326538433581196,1.2670000000000001,1.145379132506577,0.05453065601738387,0.46767272643705976,TCLA,PROTON,I
434,0,0.8637600000000001,3.2239861890006583,1.2670000000000001,1.145379132506577,0.05453065601738387,0.46767272643705976,TCLA,PROTON,I
435,1,2.2200963855421687,5.932106844339926,2.715,1.8699308194761053,0.32550256248965115,0.8025647564642366,TCSG,PROTON,I
436,0,2.2200963855421687,4.60300218069869,2.715,1.8699308194761053,0.32550256248965115,0.8025647564642366,TCSG,PROTON,I
437,1,7.860059405940595,2.490373880891839,11.765,7.0581975352875075,0.5589595057910643,5.34756420752672,TCSG,PROTON,I
438,0,7.860059405940595,2.617851885763816,11.765,7.0581975352875075,0.5589595057910643,5.34756420752672,TCSG,PROTON,I
439,0,261.38729702970295,1.783486263912457,287.971,207.78058915323209,0.22048227616002453,39.17677703797539,TCSG,PROTON,I
440,0,7.0766585365853665,2.813993640316115,9.412,5.959779861273408,0.6010311333585079,2.8910777813618895,TCLA,PROTON,I
441,1,0.4727500000000001,2.3438895567635947,0.905,1.277075079225221,0.13112286314658791,0.500213213500015,TCLA,PROTON,I
442,0,0.4727500000000001,7.072645760443995,0.905,1.277075079225221,0.13112286314658791,0.500213213500015,TCLA,PROTON,I
443,1,1.6183614457831321,,2.1719999999999997,0.8854445590207054,1.1643692138424,1.3581166775647524,TCLIA,PROTON,I
444,0,1.6183614457831321,,2.1719999999999997,0.8854445590207054,1.1643692138424,1.3581166775647524,TCLIA,PROTON,I
445,1,40.84884210526316,3.0817563247904753,42.173,37.89767706541175,0.5329553047985841,2.063378099432385,TCP,PROTON,I
446,0,7.492350515463919,3.8736233591547204,11.041,5.104283730940813,2.418467202828345,5.950749545719362,TCP,PROTON,I
447,1,703.4457261904762,1.5691567735539127,716.76,467.47911463731725,0.0835854691883644,33.04308941038105,TCSG,PROTON,I
448,0,11.689509433962263,2.2625588960241987,13.575,11.22008921518151,0.08598683605240436,1.88839285422221,TCLA,PROTON,I
449,1,8.267999999999999,5.03252480890958,8.687999999999999,6.690604854085715,0.4952855305395803,1.9529755558372248,TCTPH,PROTON,I
450,0,8.267999999999999,1.8652660759628168,8.687999999999999,6.690604854085715,0.4952855305395803,1.9529755558372248,TCTPH,PROTON,I
451,1,44.38270833333333,2.422427572484092,55.205,44.24889660467153,0.5095617240032654,9.850518345878204,TCP,PROTON,I
452,1,537.2161313131313,1.6460283876466362,542.457,514.2909744500379,0.5861207115594838,12.343576427491568,TCTPH,PROTON,I
453,1,928.6695662650603,1.8652735676813523,944.0960000000001,864.7753412638863,0.37955912096680205,28.29637881321049,TCP,PROTON,I
454,1,209.74983168316834,0.9274425417542524,213.942,207.96423690220675,0.5843506531552884,5.610150534316541,TCLA,PROTON,I
455,1,23.88537804878049,3.2153309023637995,25.34,19.213123667880712,0.1822885275139421,3.1938877099404697,TCP,PROTON,I
456,0,260.2294845360825,3.3441349604396207,272.94800000000004,287.91240689495294,0.13672269638664397,14.496562894024736,TCP,PROTON,I
457,0,329.11186904761905,2.107391742709785,341.366,315.3057470205629,0.4798442678744897,27.081084531431735,TCLA,PROTON,I
458,0,858.45947,3.096067888395132,876.221,742.8555439725692,0.328217725375375,62.16986282273305,TCP,PROTON,I
459,0,84.46763095238097,,88.69000000000001,80.9667690003331,0.42612734121052387,2.0925538384776603,TCLIB,PROTON,I
460,1,352.6629595959596,2.5677338372291305,356.027,5.236495689867078,-0.04283466490696018,58.907423965466165,TCSG,PROTON,I
461,0,352.6629595959596,2.527137254822346,356.027,5.236495689867078,-0.04283466490696018,58.907423965466165,TCSG,PROTON,I
462,0,239.39570512820512,1.1649104957678964,241.635,223.4484968173029,0.49047447103825237,6.920509741587999,TCSG,PROTON,I
463,1,15.570641025641027,2.4175293066886527,20.634,15.942997367528728,0.19034003478575923,5.268541622017675,TCSG,PROTON,I
464,0,231.34783516483517,1.3534210731208696,259.192,155.10254849732485,0.08906422036927154,59.19562282377658,TCP,PROTON,I
465,0,1739.351511904762,2.5646381672086,1749.5500000000002,1644.2866549353005,0.502625894338573,75.82338876055837,TCP,PROTON,I
466,1,1.996715789473683,2.971641920213506,13.937000000000001,5.0746219513682504,313.23391758930603,8.862378048632143,TCP,PROTON,I
467,0,1.996715789473683,2.5597311589957923,13.937000000000001,5.0746219513682504,313.23391758930603,8.862378048632143,TCP,PROTON,I
468,0,128.2221919191919,6.461696722395507,133.21599999999998,136.83844083203994,0.4171540301342128,3.2065702618765224,TCTPV,PROTON,I
469,0,287.4181630434783,2.3948013545989713,291.95300000000003,238.38629046280022,0.5474698785085484,28.25279441726725,TCP,PROTON,I
470,0,34.344639534883726,3.8975153519751102,36.2,24.40509165820793,0.24658722039586303,2.8999568086645886,TCP,PROTON,I
471,1,21.394350877192984,1.0162318357843667,23.711000000000002,17.39037780751115,0.8614125564295859,5.499600233656751,TCLA,PROTON,I
472,0,21.394350877192984,5.7449880393938795,23.711000000000002,17.39037780751115,0.8614125564295859,5.499600233656751,TCLA,PROTON,I
473,0,1362.569,5.419712834702865,1382.6599999999999,1324.1492234610737,0.7263391505467257,25.749816387634294,TCTPH,PROTON,I
474,0,165.65244086021508,4.478848454954602,169.05400000000003,149.39093150582914,0.5009320696646822,3.383650734193054,TCTPH,PROTON,I
475,1,32.35375,3.277347670510282,34.751999999999995,33.9174764050979,0.3716170085678236,2.8548376178412127,TCP,PROTON,I
476,1,1124.750375,2.318323145038434,1135.0500000000002,1098.1708548843744,0.40829447930789114,22.60396976333679,TCSG,PROTON,I
477,1,354.5916279069767,2.0894880351962253,364.534,296.4002928985148,0.11476687525886053,11.824570090853236,TCP,PROTON,I
478,0,136.19161386138612,1.6552296265994875,138.646,151.51402876852478,0.5887698957943395,3.0938405045157804,TCTPH,PROTON,I
479,0,37.63807692307692,3.2439540261237143,40.001,29.85826881745499,0.1747492157705412,3.080837471732524,TCP,PROTON,I
480,1,54.090650602409646,3.6665310014653536,55.748000000000005,57.51205697228028,0.24228107606263838,2.624005387286893,TCSP,PROTON,I
481,1,329.44978481012663,2.3757192728943384,338.10800000000006,274.042157345405,0.12622852927173894,21.554772716435863,TCP,PROTON,I
482,0,23.055080808080806,2.340351450264994,25.520999999999997,21.11218114470778,0.229038958317249,4.205937396866745,TCLA,PROTON,I
483,1,38.00255696202531,4.475211433741825,39.638999999999996,38.44778603688842,0.8972032213247932,1.7759939069063255,TCTPH,PROTON,I
484,0,10.023710000000001,2.824496311421953,12.67,9.251540566905614,1.0619740149065626,3.4174209099870128,TCSG,PROTON,I
