Timestamp,position,BLMTI.04R1.B2I10_TCTPV.4R1.B2
1469994990280,-6.995,1.81e-06
1469994990290,-6.995,3.6200000000000004e-07
1469994990300,-6.995,0.0
1469994990310,-6.995,0.0
1469994990320,-6.995,0.0
1469994990330,-6.995,3.6200000000000004e-07
1469994990340,-6.995,7.240000000000001e-07
1469994990350,-6.995,1.4480000000000002e-06
1469994990360,-6.995,7.240000000000001e-07
1469994990370,-6.995,1.0859999999999999e-06
1469994990380,-6.995,0.0
1469994990390,-6.995,3.6200000000000004e-07
1469994990400,-6.995,1.4480000000000002e-06
1469994990410,-6.995,0.0
1469994990420,-6.995,1.4480000000000002e-06
1469994990430,-6.995,1.0859999999999999e-06
1469994990440,-6.995,1.4480000000000002e-06
1469994990450,-6.995,1.0859999999999999e-06
1469994990460,-6.995,1.4480000000000002e-06
1469994990470,-6.995,7.240000000000001e-07
1469994990480,-6.995,0.0
1469994990490,-6.995,0.0
1469994990500,-6.995,3.6200000000000004e-07
1469994990510,-6.995,0.0
1469994990520,-6.995,0.0
1469994990530,-6.995,0.0
1469994990540,-6.995,0.0
1469994990550,-6.995,0.0
1469994990560,-6.995,0.0
1469994990570,-6.995,0.0
1469994990580,-6.995,0.0
1469994990590,-6.995,0.0
1469994990600,-6.995,1.0859999999999999e-06
1469994990610,-6.995,7.240000000000001e-07
1469994990620,-6.995,0.0
1469994990630,-6.995,0.0
1469994990640,-6.995,0.0
1469994990650,-6.995,1.0859999999999999e-06
1469994990660,-6.995,1.81e-06
1469994990670,-6.995,3.6200000000000004e-07
1469994990680,-6.995,0.0
1469994990690,-6.995,2.1719999999999997e-06
1469994990700,-6.995,7.240000000000001e-07
1469994990710,-6.995,3.6200000000000004e-07
1469994990720,-6.995,3.6200000000000004e-07
1469994990730,-6.995,1.4480000000000002e-06
1469994990740,-6.995,1.4480000000000002e-06
1469994990750,-6.995,1.4480000000000002e-06
1469994990760,-6.995,1.0859999999999999e-06
1469994990770,-6.995,1.0859999999999999e-06
1469994990780,-6.995,0.0
1469994990790,-6.995,3.6200000000000004e-07
1469994990800,-6.995,1.4480000000000002e-06
1469994990810,-6.995,0.0
1469994990820,-6.995,2.1719999999999997e-06
1469994990830,-6.995,3.6200000000000004e-07
1469994990840,-6.995,3.6200000000000004e-07
1469994990850,-6.995,0.0
1469994990860,-6.995,0.0
1469994990870,-6.995,0.0
1469994990880,-6.995,0.0
1469994990890,-6.995,0.0
1469994990900,-6.995,0.0
1469994990910,-6.995,0.0
1469994990920,-6.995,0.0
1469994990930,-6.995,0.0
1469994990940,-6.995,1.4480000000000002e-06
1469994990950,-6.995,1.0859999999999999e-06
1469994990960,-6.995,1.0859999999999999e-06
1469994990970,-6.995,1.81e-06
1469994990980,-6.995,0.0
1469994990990,-6.995,0.0
1469994991000,-6.995,1.0859999999999999e-06
1469994991010,-6.995,3.6200000000000004e-07
1469994991020,-6.995,1.81e-06
1469994991030,-6.995,0.0
1469994991040,-6.995,1.4480000000000002e-06
1469994991050,-6.995,1.0859999999999999e-06
1469994991060,-6.995,0.0
1469994991070,-6.995,0.0
1469994991080,-6.995,0.0
1469994991090,-6.995,0.0
1469994991100,-6.995,0.0
1469994991110,-6.995,0.0
1469994991120,-6.995,1.4480000000000002e-06
1469994991130,-6.995,0.0
1469994991140,-6.995,3.6200000000000004e-07
1469994991150,-6.995,1.0859999999999999e-06
1469994991160,-6.995,0.0
1469994991170,-6.995,0.0
1469994991180,-6.995,1.0859999999999999e-06
1469994991190,-6.995,0.0
1469994991200,-6.995,3.6200000000000004e-07
1469994991210,-6.995,3.6200000000000004e-07
1469994991220,-6.995,7.240000000000001e-07
1469994991230,-6.995,0.0
1469994991240,-6.995,0.0
1469994991250,-6.995,7.240000000000001e-07
1469994991260,-6.995,0.0
1469994991270,-6.995,0.0
1469994991280,-6.995,7.240000000000001e-07
1469994991290,-6.995,1.4480000000000002e-06
